,column-1,column-1 2,column-2,column-3,column-4
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),아이온,㈜엔씨소프트,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-1),카트라이더,㈜넥슨코리아,레이싱
11,12,(+6),엘리온,(주)카카오게임즈,MMORPG
12,13,(-1),발로란트,라이엇 게임즈,FPS
13,14,(-1),리니지,㈜엔씨소프트,MMORPG
14,15,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
15,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
16,17,(-),사이퍼즈,㈜넥슨코리아,액션
17,18,(-3),마비노기,㈜넥슨코리아,MMORPG
18,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(+8),패스 오브 엑자일,㈜카카오게임즈,ARPG
20,21,(+1),디아블로2,블리자드 엔터테인먼트,RPG
21,22,(-2),검은사막,㈜펄어비스,MMORPG
22,23,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
23,24,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
24,25,(-),바람의나라,㈜넥슨코리아,MMORPG
25,26,(-2),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(-2),테라,㈜ 블루홀스튜디오,MMORPG
28,29,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
29,30,(+1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
31,32,(-3),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
32,33,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
33,34,(-),리니지2,㈜엔씨소프트,MMORPG
34,35,(-),하스스톤,블리자드 엔터테인먼트,CCG
35,36,(-),스페셜포스,㈜드래곤플라이,FPS
36,37,(+1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
37,38,(+1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-2),이카루스,(주)밸로프,MMORPG
39,40,(-),로스트사가,㈜위메이드,액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(+1),아이온,㈜엔씨소프트,MMORPG
4,5,(-1),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(+1),카트라이더,㈜넥슨코리아,레이싱
10,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(+1),발로란트,라이엇 게임즈,FPS
12,13,(+1),리니지,㈜엔씨소프트,MMORPG
13,14,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(+2),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
16,17,(+3),패스 오브 엑자일,㈜카카오게임즈,ARPG
17,18,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-1),마비노기,㈜넥슨코리아,MMORPG
19,20,(-8),엘리온,(주)카카오게임즈,MMORPG
20,21,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
21,22,(-1),디아블로2,블리자드 엔터테인먼트,RPG
22,23,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
23,24,(-2),검은사막,㈜펄어비스,MMORPG
24,25,(-),바람의나라,㈜넥슨코리아,MMORPG
25,26,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(-),테라,㈜ 블루홀스튜디오,MMORPG
28,29,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
29,30,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
31,32,(+1),파이널 판타지 14,㈜액토즈소프트,MMORPG
32,33,(-1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
33,34,(-),리니지2,㈜엔씨소프트,MMORPG
34,35,(+1),스페셜포스,㈜드래곤플라이,FPS
35,36,(-1),하스스톤,블리자드 엔터테인먼트,CCG
36,37,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
37,38,(-),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(+1),로스트사가,㈜위메이드,액션
39,40,(NEW),소울워커,㈜스마일게이트메가포트,액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),아이온,㈜엔씨소프트,MMORPG
4,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(-),카트라이더,㈜넥슨코리아,레이싱
10,11,(+1),발로란트,라이엇 게임즈,FPS
11,12,(+2),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
12,13,(-),리니지,㈜엔씨소프트,MMORPG
13,14,(+1),사이퍼즈,㈜넥슨코리아,액션
14,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(+1),패스 오브 엑자일,㈜카카오게임즈,ARPG
16,17,(-6),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),마비노기,㈜넥슨코리아,MMORPG
19,20,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
20,21,(+2),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
21,22,(+4),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(-3),엘리온,(주)카카오게임즈,MMORPG
23,24,(-2),디아블로2,블리자드 엔터테인먼트,RPG
24,25,(-1),검은사막,㈜펄어비스,MMORPG
25,26,(-1),바람의나라,㈜넥슨코리아,MMORPG
26,27,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
28,29,(-1),테라,㈜ 블루홀스튜디오,MMORPG
29,30,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(+3),리니지2,㈜엔씨소프트,MMORPG
31,32,(-1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
33,34,(-1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
34,35,(-),스페셜포스,㈜드래곤플라이,FPS
35,36,(+1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
36,37,(-1),하스스톤,블리자드 엔터테인먼트,CCG
37,38,(-),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-),로스트사가,㈜위메이드,액션
39,40,(NEW),에이펙스 레전드,일레트로닉 아츠,배틀로얄
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-1),아이온,㈜엔씨소프트,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(-),카트라이더,㈜넥슨코리아,레이싱
10,11,(+6),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(-1),발로란트,라이엇 게임즈,FPS
12,13,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-1),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-2),사이퍼즈,㈜넥슨코리아,액션
16,17,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
20,21,(-2),마비노기,㈜넥슨코리아,MMORPG
21,22,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(+2),검은사막,㈜펄어비스,MMORPG
23,24,(-),디아블로2,블리자드 엔터테인먼트,RPG
24,25,(+1),바람의나라,㈜넥슨코리아,MMORPG
25,26,(-3),엘리온,(주)카카오게임즈,MMORPG
26,27,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
28,29,(-),테라,㈜ 블루홀스튜디오,MMORPG
29,30,(+1),리니지2,㈜엔씨소프트,MMORPG
30,31,(+2),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(-3),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
33,34,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
34,35,(-),스페셜포스,㈜드래곤플라이,FPS
35,36,(+4),에이펙스 레전드,일레트로닉 아츠,배틀로얄
36,37,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
37,38,(-1),하스스톤,블리자드 엔터테인먼트,CCG
38,39,(-1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
39,40,(-1),로스트사가,㈜위메이드,액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(+1),아이온,㈜엔씨소프트,MMORPG
4,5,(-1),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-1),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
20,21,(-),마비노기,㈜넥슨코리아,MMORPG
21,22,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(-),검은사막,㈜펄어비스,MMORPG
23,24,(+1),바람의나라,㈜넥슨코리아,MMORPG
24,25,(+1),엘리온,(주)카카오게임즈,MMORPG
25,26,(+2),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(+1),테라,㈜ 블루홀스튜디오,MMORPG
28,29,(-5),디아블로2,블리자드 엔터테인먼트,RPG
29,30,(-),리니지2,㈜엔씨소프트,MMORPG
30,31,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
33,34,(-1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
34,35,(-),스페셜포스,㈜드래곤플라이,FPS
35,36,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
36,37,(+3),로스트사가,㈜위메이드,액션
37,38,(-),하스스톤,블리자드 엔터테인먼트,CCG
38,39,(-2),마비노기 영웅전,㈜넥슨코리아,액션 RPG
39,40,(-1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),아이온,㈜엔씨소프트,MMORPG
4,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
18,19,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
19,20,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
20,21,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
21,22,(-1),마비노기,㈜넥슨코리아,MMORPG
22,23,(+1),바람의나라,㈜넥슨코리아,MMORPG
23,24,(-1),검은사막,㈜펄어비스,MMORPG
24,25,(+3),테라,㈜ 블루홀스튜디오,MMORPG
25,26,(+5),파이널 판타지 14,㈜액토즈소프트,MMORPG
26,27,(-2),엘리온,(주)카카오게임즈,MMORPG
27,28,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
28,29,(-3),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
29,30,(-),리니지2,㈜엔씨소프트,MMORPG
30,31,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
31,32,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
32,33,(-4),디아블로2,블리자드 엔터테인먼트,RPG
33,34,(+1),스페셜포스,㈜드래곤플라이,FPS
34,35,(-1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
35,36,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
36,37,(-),로스트사가,㈜위메이드,액션
37,38,(+2),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-1),하스스톤,블리자드 엔터테인먼트,CCG
39,40,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),아이온,㈜엔씨소프트,MMORPG
4,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),서든어택,㈜넥슨코리아,FPS
6,7,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
8,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
18,19,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
19,20,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
20,21,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
21,22,(+1),바람의나라,㈜넥슨코리아,MMORPG
22,23,(+1),검은사막,㈜펄어비스,MMORPG
23,24,(+5),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
24,25,(+1),파이널 판타지 14,㈜액토즈소프트,MMORPG
25,26,(-1),테라,㈜ 블루홀스튜디오,MMORPG
26,27,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-1),엘리온,(주)카카오게임즈,MMORPG
28,29,(+1),리니지2,㈜엔씨소프트,MMORPG
29,30,(-8),마비노기,㈜넥슨코리아,MMORPG
30,31,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
31,32,(-1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(-),디아블로2,블리자드 엔터테인먼트,RPG
33,34,(-),스페셜포스,㈜드래곤플라이,FPS
34,35,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
35,36,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
36,37,(-),로스트사가,㈜위메이드,액션
37,38,(-),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-),하스스톤,블리자드 엔터테인먼트,CCG
39,40,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),아이온,㈜엔씨소프트,MMORPG
4,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-1),서든어택,㈜넥슨코리아,FPS
7,8,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
8,9,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
18,19,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
20,21,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
21,22,(+8),마비노기,㈜넥슨코리아,MMORPG
22,23,(-1),바람의나라,㈜넥슨코리아,MMORPG
23,24,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
24,25,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
25,26,(-3),검은사막,㈜펄어비스,MMORPG
26,27,(-1),테라,㈜ 블루홀스튜디오,MMORPG
27,28,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
28,29,(-),리니지2,㈜엔씨소프트,MMORPG
29,30,(-2),엘리온,(주)카카오게임즈,MMORPG
30,31,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
31,32,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(-),디아블로2,블리자드 엔터테인먼트,RPG
33,34,(-),스페셜포스,㈜드래곤플라이,FPS
34,35,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
35,36,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
36,37,(-),로스트사가,㈜위메이드,액션
37,38,(+2),마비노기 영웅전,㈜넥슨코리아,액션 RPG
38,39,(-1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
39,40,(-1),하스스톤,블리자드 엔터테인먼트,CCG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),아이온,㈜엔씨소프트,MMORPG
4,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
5,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
8,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),리니지,㈜엔씨소프트,MMORPG
14,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
17,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(+4),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
20,21,(+2),바람의나라,㈜넥슨코리아,MMORPG
21,22,(-),마비노기,㈜넥슨코리아,MMORPG
22,23,(+2),파이널 판타지 14,㈜액토즈소프트,MMORPG
23,24,(-3),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
24,25,(+1),검은사막,㈜펄어비스,MMORPG
25,26,(-6),패스 오브 엑자일,㈜카카오게임즈,ARPG
26,27,(-),테라,㈜ 블루홀스튜디오,MMORPG
27,28,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
28,29,(+2),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
29,30,(-1),리니지2,㈜엔씨소프트,MMORPG
30,31,(-1),엘리온,(주)카카오게임즈,MMORPG
31,32,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(+1),스페셜포스,㈜드래곤플라이,FPS
33,34,(-1),디아블로2,블리자드 엔터테인먼트,RPG
34,35,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
35,36,(+2),마비노기 영웅전,㈜넥슨코리아,액션 RPG
36,37,(-1),에이펙스 레전드,일레트로닉 아츠,배틀로얄
37,38,(-1),로스트사가,㈜위메이드,액션
38,39,(-),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
39,40,(-),하스스톤,블리자드 엔터테인먼트,CCG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-1),아이온,㈜엔씨소프트,MMORPG
5,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
8,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(+1),리니지,㈜엔씨소프트,MMORPG
13,14,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(+1),사이퍼즈,㈜넥슨코리아,액션
15,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
16,17,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
20,21,(+4),검은사막,㈜펄어비스,MMORPG
21,22,(-),마비노기,㈜넥슨코리아,MMORPG
22,23,(-2),바람의나라,㈜넥슨코리아,MMORPG
23,24,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
24,25,(-2),파이널 판타지 14,㈜액토즈소프트,MMORPG
25,26,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
26,27,(+2),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
27,28,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
28,29,(-2),테라,㈜ 블루홀스튜디오,MMORPG
29,30,(-),리니지2,㈜엔씨소프트,MMORPG
30,31,(-),엘리온,(주)카카오게임즈,MMORPG
31,32,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
32,33,(+1),디아블로2,블리자드 엔터테인먼트,RPG
33,34,(-1),스페셜포스,㈜드래곤플라이,FPS
34,35,(+1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
35,36,(-1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
36,37,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
37,38,(-),로스트사가,㈜위메이드,액션
38,39,(-),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
39,40,(-),하스스톤,블리자드 엔터테인먼트,CCG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),아이온,㈜엔씨소프트,MMORPG
5,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
8,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),카트라이더,㈜넥슨코리아,레이싱
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),리니지,㈜엔씨소프트,MMORPG
13,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
