,column-1,column-1 2,column-2,column-3,column-4
39,40,(NEW),오버쿡드! 2,Team17 Digital Ltd,캐주얼
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),어몽 어스,Innersloth,전략
2,3,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
3,4,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
4,5,(-),잇 테이크 투,Electronic Arts,액션
5,6,(+2),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",액션
6,7,(NEW),유희왕 마스터 듀얼,Konami Digital Entertainment,전략
7,8,(+4),프롭나이트,MYTONA,액션
8,9,(-3),FIFA 22,Electronic Arts,스포츠
9,10,(-1),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
10,11,(+3),풋볼 매니저 2022,SEGA,스포츠
11,12,(+1),폴가이즈,Devolver Digital,어드벤처
12,13,(-6),슈퍼피플,Wonder Games,액션
13,14,(+8),갓 오브 워,PlayStation PC LLC,액션
14,15,(-5),파피 플레이타임,MOB Games,액션
15,16,(-5),레디오어낫,VOID Interactive,액션
16,17,(-2),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
17,18,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
18,19,(-2),포르자 호라이즌 5,Xbox Game Studios,레이싱
19,20,(-1),휴먼: 폴 플랫,Curve Digital,퍼즐
20,21,(-3),하데스,Supergiant Games,액션
21,22,(-2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
22,23,(-2),더 심즈 4,Electronic Arts,시뮬레이션
23,24,(-),더 포레스트,Endnight Games Ltd,서바이벌
24,25,(+3),문명6,2K,전략
25,26,(-),테라리아,Re-Logic,롤플레잉
26,27,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
27,28,(+1),철권 7,BANDAI NAMCO Entertainment,액션
28,29,(-4),배틀필드 2042,Electronic Arts,액션
29,30,(+1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
30,31,(-1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
31,32,(-9),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
32,33,(+1),그랜드 체이스,KOG,액션
33,34,(+2),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
34,35,(-),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
35,36,(-4),슈퍼로봇대전 30,BANDAI NAMCO Entertainment,전략
36,37,(-4),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
37,38,(-),에이지 오브 엠파이어 4,Xbox Game Studios,전략
38,39,(NEW),다잉 라이트 2: 스테이 휴먼,Techland,액션
39,40,(-),오버쿡드! 2,Team17 Digital Ltd,캐주얼
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(NEW),뱀파이어 서바이버즈,poncle,액션
2,3,(-1),어몽 어스,Innersloth,전략
3,4,(+3),유희왕 마스터 듀얼,Konami Digital Entertainment,전략
4,5,(-2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
5,6,(-2),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+1),프롭나이트,MYTONA,액션
7,8,(-2),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",액션
8,9,(+1),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
9,10,(-5),잇 테이크 투,Electronic Arts,액션
10,11,(+3),갓 오브 워,PlayStation PC LLC,액션
11,12,(-1),풋볼 매니저 2022,SEGA,스포츠
12,13,(-4),FIFA 22,Electronic Arts,스포츠
13,14,(-2),폴가이즈,Devolver Digital,어드벤처
14,15,(-),파피 플레이타임,MOB Games,액션
15,16,(+1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
16,17,(-4),슈퍼피플,Wonder Games,액션
17,18,(-),레드 데드 리뎀션 2,Rockstar Games,액션
18,19,(-),포르자 호라이즌 5,Xbox Game Studios,레이싱
19,20,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
20,21,(+2),더 심즈 4,Electronic Arts,시뮬레이션
21,22,(-6),레디오어낫,VOID Interactive,액션
22,23,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
23,24,(-3),하데스,Supergiant Games,액션
24,25,(+1),테라리아,Re-Logic,롤플레잉
25,26,(-2),더 포레스트,Endnight Games Ltd,서바이벌
26,27,(+12),다잉 라이트 2: 스테이 휴먼,Techland,액션
27,28,(-3),문명6,2K,전략
28,29,(-2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
29,30,(-1),배틀필드 2042,Electronic Arts,액션
30,31,(-3),철권 7,BANDAI NAMCO Entertainment,액션
31,32,(-2),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
32,33,(-),그랜드 체이스,KOG,액션
33,34,(-3),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
34,35,(-1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
35,36,(-),슈퍼로봇대전 30,BANDAI NAMCO Entertainment,전략
36,37,(-2),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
37,38,(-),에이지 오브 엠파이어 4,Xbox Game Studios,전략
38,39,(-7),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
39,40,(-3),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),뱀파이어 서바이버즈,poncle,액션
2,3,(NEW),구스 구스 덕,"Gaggle Studios, Inc.",캐주얼
3,4,(-),유희왕 마스터 듀얼,Konami Digital Entertainment,전략
4,5,(-2),어몽 어스,Innersloth,전략
5,6,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
6,7,(+2),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
7,8,(-),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",액션
8,9,(-2),프롭나이트,MYTONA,액션
9,10,(+1),갓 오브 워,PlayStation PC LLC,액션
10,11,(-5),GTA 5,Rockstar Games,오픈월드 범죄 액션
11,12,(+15),다잉 라이트 2: 스테이 휴먼,Techland,액션
12,13,(-3),잇 테이크 투,Electronic Arts,액션
13,14,(-2),풋볼 매니저 2022,SEGA,스포츠
14,15,(-2),FIFA 22,Electronic Arts,스포츠
15,16,(-2),폴가이즈,Devolver Digital,어드벤처
16,17,(+4),더 심즈 4,Electronic Arts,시뮬레이션
17,18,(-2),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
18,19,(-4),파피 플레이타임,MOB Games,액션
19,20,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
20,21,(-2),포르자 호라이즌 5,Xbox Game Studios,레이싱
21,22,(-4),레드 데드 리뎀션 2,Rockstar Games,액션
22,23,(-),데드 바이 데이라이트,Behaviour Digital Inc.,액션
23,24,(-7),슈퍼피플,Wonder Games,액션
24,25,(-3),레디오어낫,VOID Interactive,액션
25,26,(-2),하데스,Supergiant Games,액션
26,27,(+1),문명6,2K,전략
27,28,(NEW),다잉 라이트,Techland Publishing,액션
28,29,(-3),더 포레스트,Endnight Games Ltd,서바이벌
29,30,(-5),테라리아,Re-Logic,롤플레잉
30,31,(-2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
31,32,(-2),배틀필드 2042,Electronic Arts,액션
32,33,(-2),철권 7,BANDAI NAMCO Entertainment,액션
33,34,(+1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
34,35,(-1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
35,36,(-4),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
36,37,(-4),그랜드 체이스,KOG,액션
37,38,(NEW),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
38,39,(-2),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
39,40,(-4),슈퍼로봇대전 30,BANDAI NAMCO Entertainment,전략
0,1,(+1),뱀파이어 서바이버즈,poncle,액션 로그라이트
1,2,(-1),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
3,4,(-),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
4,5,(-),어몽 어스,Innersloth,생존
5,6,(+6),다잉 라이트 2: 스테이 휴먼,Techland,액션
6,7,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
7,8,(+2),갓 오브 워,PlayStation PC LLC,액션 어드벤처
8,9,(-3),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(+1),GTA 5,Rockstar Games,오픈월드 범죄 액션
10,11,(+2),잇 테이크 투,Electronic Arts,액션
11,12,(-4),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
12,13,(+1),풋볼 매니저 2022,SEGA,시뮬레이션
13,14,(-5),프롭나이트,MYTONA,생존 공포
14,15,(-),FIFA 22,Electronic Arts,스포츠
15,16,(-),폴가이즈,Devolver Digital,아케이드
16,17,(-),더 심즈 4,Electronic Arts,시뮬레이션
17,18,(-),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
18,19,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
19,20,(+1),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
20,21,(+1),레드 데드 리뎀션 2,Rockstar Games,오픈월드
21,22,(-3),파피 플레이타임,MOB Games,호러
22,23,(+5),다잉 라이트,Techland Publishing,액션
23,24,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
24,25,(+2),문명6,2K,턴제 전략
25,26,(-1),레디오어낫,VOID Interactive,FPS
26,27,(-1),하데스,Supergiant Games,액션
27,28,(+1),더 포레스트,Endnight Games Ltd,서바이벌
28,29,(+1),테라리아,Re-Logic,어드벤처
29,30,(-6),슈퍼피플,Wonder Games,배틀로얄
30,31,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
31,32,(+6),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
32,33,(+2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
33,34,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
34,35,(-2),철권 7,BANDAI NAMCO Entertainment,격투
35,36,(-4),배틀필드 2042,Electronic Arts,FPS
36,37,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
37,38,(+1),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
38,39,(-2),그랜드 체이스,KOG,RPG
39,40,(-),슈퍼로봇대전 30,BANDAI NAMCO Entertainment,시뮬레이션 RPG
0,1,(-),뱀파이어 서바이버즈,poncle,액션 로그라이트
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
3,4,(-),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
4,5,(+2),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
5,6,(-1),어몽 어스,Innersloth,생존
6,7,(-1),다잉 라이트 2: 스테이 휴먼,Techland,액션
7,8,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
8,9,(+1),GTA 5,Rockstar Games,오픈월드 범죄 액션
9,10,(-2),갓 오브 워,PlayStation PC LLC,액션 어드벤처
10,11,(-),잇 테이크 투,Electronic Arts,액션
11,12,(NEW),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
12,13,(-),풋볼 매니저 2022,SEGA,시뮬레이션
13,14,(-),프롭나이트,MYTONA,생존 공포
14,15,(-3),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
15,16,(-1),FIFA 22,Electronic Arts,스포츠
16,17,(-),더 심즈 4,Electronic Arts,시뮬레이션
17,18,(-2),폴가이즈,Devolver Digital,아케이드
18,19,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
19,20,(-),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
20,21,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
21,22,(-1),레드 데드 리뎀션 2,Rockstar Games,오픈월드
22,23,(-1),파피 플레이타임,MOB Games,호러
23,24,(-1),다잉 라이트,Techland Publishing,액션
24,25,(+8),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
25,26,(-2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
26,27,(-2),문명6,2K,턴제 전략
27,28,(-2),레디오어낫,VOID Interactive,FPS
28,29,(-2),하데스,Supergiant Games,액션
29,30,(-2),더 포레스트,Endnight Games Ltd,서바이벌
30,31,(-2),테라리아,Re-Logic,어드벤처
31,32,(-),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
32,33,(-2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
33,34,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
34,35,(-),철권 7,BANDAI NAMCO Entertainment,격투
35,36,(-),배틀필드 2042,Electronic Arts,FPS
36,37,(-7),슈퍼피플,Wonder Games,배틀로얄
37,38,(NEW),토탈 워: 워해머 3,"SEGA, Feral Interactive",대전략 게임
38,39,(-2),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
39,40,(-2),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
0,1,(+4),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(-1),뱀파이어 서바이버즈,poncle,액션 로그라이트
2,3,(-1),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-1),구스 구스 덕,"Gaggle Studios, Inc.",생존
4,5,(+2),다잉 라이트 2: 스테이 휴먼,Techland,액션
5,6,(-),어몽 어스,Innersloth,생존
6,7,(-3),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
7,8,(+5),풋볼 매니저 2022,SEGA,시뮬레이션
8,9,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
10,11,(+1),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
11,12,(-1),잇 테이크 투,Electronic Arts,액션
12,13,(-3),갓 오브 워,PlayStation PC LLC,액션 어드벤처
13,14,(+2),FIFA 22,Electronic Arts,스포츠
14,15,(-),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
15,16,(-2),프롭나이트,MYTONA,생존 공포
16,17,(-),더 심즈 4,Electronic Arts,시뮬레이션
17,18,(+1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
18,19,(-1),폴가이즈,Devolver Digital,아케이드
19,20,(-),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
20,21,(+1),레드 데드 리뎀션 2,Rockstar Games,오픈월드
21,22,(+3),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
22,23,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
23,24,(-1),파피 플레이타임,MOB Games,호러
24,25,(-1),다잉 라이트,Techland Publishing,액션
25,26,(+1),문명6,2K,턴제 전략
26,27,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
27,28,(-),레디오어낫,VOID Interactive,FPS
28,29,(-),하데스,Supergiant Games,액션
29,30,(-),더 포레스트,Endnight Games Ltd,서바이벌
30,31,(+1),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
31,32,(-1),테라리아,Re-Logic,어드벤처
32,33,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
33,34,(+4),토탈 워: 워해머 3,"SEGA, Feral Interactive",대전략 게임
34,35,(-1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
35,36,(-1),철권 7,BANDAI NAMCO Entertainment,격투
36,37,(+2),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
37,38,(+2),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
38,39,(-2),슈퍼피플,Wonder Games,배틀로얄
39,40,(NEW),프로젝트 좀보이드,The Indie Stone,RPG
0,1,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(-),뱀파이어 서바이버즈,poncle,액션 로그라이트
2,3,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
4,5,(+1),어몽 어스,Innersloth,생존
5,6,(+1),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
6,7,(-2),다잉 라이트 2: 스테이 휴먼,Techland,액션
7,8,(+3),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
8,9,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
10,11,(+1),잇 테이크 투,Electronic Arts,액션
11,12,(+1),갓 오브 워,PlayStation PC LLC,액션 어드벤처
12,13,(+1),FIFA 22,Electronic Arts,스포츠
13,14,(+4),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
14,15,(-),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
15,16,(-8),풋볼 매니저 2022,SEGA,시뮬레이션
16,17,(+5),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
17,18,(-2),프롭나이트,MYTONA,생존 공포
18,19,(-2),더 심즈 4,Electronic Arts,시뮬레이션
19,20,(+4),파피 플레이타임,MOB Games,호러
20,21,(-2),폴가이즈,Devolver Digital,아케이드
21,22,(-1),레드 데드 리뎀션 2,Rockstar Games,오픈월드
22,23,(-3),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
23,24,(-1),휴먼: 폴 플랫,Curve Digital,퍼즐
24,25,(+2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
25,26,(-1),다잉 라이트,Techland Publishing,액션
26,27,(-1),문명6,2K,턴제 전략
27,28,(+1),하데스,Supergiant Games,액션
28,29,(-1),레디오어낫,VOID Interactive,FPS
29,30,(+1),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
30,31,(+3),토탈 워: 워해머 3,"SEGA, Feral Interactive",대전략 게임
31,32,(-2),더 포레스트,Endnight Games Ltd,서바이벌
32,33,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
33,34,(-2),테라리아,Re-Logic,어드벤처
34,35,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
35,36,(NEW),더 킹 오브 파이터즈 15,SNK CORPORATION,격투
36,37,(-1),철권 7,BANDAI NAMCO Entertainment,격투
37,38,(NEW),올리올리 월드,Private Division,스케이트보드 액션
38,39,(-1),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
39,40,(-),프로젝트 좀보이드,The Indie Stone,RPG
0,1,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(+1),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-1),뱀파이어 서바이버즈,poncle,액션 로그라이트
3,4,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
4,5,(-),어몽 어스,Innersloth,생존
5,6,(+2),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
6,7,(-1),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
7,8,(+2),GTA 5,Rockstar Games,오픈월드 범죄 액션
8,9,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(+6),풋볼 매니저 2022,SEGA,시뮬레이션
10,11,(+1),갓 오브 워,PlayStation PC LLC,액션 어드벤처
11,12,(-1),잇 테이크 투,Electronic Arts,액션
12,13,(+1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
13,14,(-7),다잉 라이트 2: 스테이 휴먼,Techland,액션
14,15,(-2),FIFA 22,Electronic Arts,스포츠
15,16,(-1),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
16,17,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
17,18,(+2),파피 플레이타임,MOB Games,호러
18,19,(+2),폴가이즈,Devolver Digital,아케이드
19,20,(+2),레드 데드 리뎀션 2,Rockstar Games,오픈월드
20,21,(-3),프롭나이트,MYTONA,생존 공포
21,22,(+1),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
22,23,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
23,24,(-5),더 심즈 4,Electronic Arts,시뮬레이션
24,25,(+5),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
25,26,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
26,27,(-),문명6,2K,턴제 전략
27,28,(-),하데스,Supergiant Games,액션
28,29,(-),레디오어낫,VOID Interactive,FPS
29,30,(+6),더 킹 오브 파이터즈 15,SNK CORPORATION,격투
30,31,(-),토탈 워: 워해머 3,"SEGA, Feral Interactive",대전략 게임
31,32,(NEW),WWE 2k22,2K,스포츠
32,33,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
33,34,(-2),더 포레스트,Endnight Games Ltd,서바이벌
34,35,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
35,36,(-2),테라리아,Re-Logic,어드벤처
36,37,(+1),올리올리 월드,Private Division,스케이트보드 액션
37,38,(+2),프로젝트 좀보이드,The Indie Stone,RPG
38,39,(-2),철권 7,BANDAI NAMCO Entertainment,격투
39,40,(NEW),세키로,Activision (Excluding Japan and Asia),액션
0,1,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(+1),구스 구스 덕,"Gaggle Studios, Inc.",생존
3,4,(-1),뱀파이어 서바이버즈,poncle,액션 로그라이트
4,5,(-),어몽 어스,Innersloth,생존
5,6,(+2),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(NEW),소울워커,"Lion Games Co., Ltd.",액션 RPG
8,9,(-2),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
9,10,(+2),잇 테이크 투,Electronic Arts,액션
10,11,(-),갓 오브 워,PlayStation PC LLC,액션 어드벤처
11,12,(+1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
12,13,(+2),FIFA 22,Electronic Arts,스포츠
13,14,(+2),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
14,15,(+3),파피 플레이타임,MOB Games,호러
15,16,(-6),풋볼 매니저 2022,SEGA,시뮬레이션
16,17,(+2),폴가이즈,Devolver Digital,아케이드
17,18,(+2),레드 데드 리뎀션 2,Rockstar Games,오픈월드
18,19,(-13),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
19,20,(-3),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
20,21,(+4),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
21,22,(+2),더 심즈 4,Electronic Arts,시뮬레이션
22,23,(-2),프롭나이트,MYTONA,생존 공포
23,24,(-1),휴먼: 폴 플랫,Curve Digital,퍼즐
24,25,(-3),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
25,26,(-12),다잉 라이트 2: 스테이 휴먼,Techland,액션
26,27,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
27,28,(+4),WWE 2k22,2K,스포츠
28,29,(-1),하데스,Supergiant Games,액션
29,30,(-3),문명6,2K,턴제 전략
30,31,(+4),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
31,32,(+1),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
32,33,(+1),더 포레스트,Endnight Games Ltd,서바이벌
33,34,(+3),올리올리 월드,Private Division,스케이트보드 액션
34,35,(NEW),딜러 라이프 2,Abyte Entertainment,시뮬레이션
35,36,(-6),더 킹 오브 파이터즈 15,SNK CORPORATION,격투
36,37,(+3),세키로,Activision (Excluding Japan and Asia),액션
37,38,(-9),레디오어낫,VOID Interactive,FPS
38,39,(-3),테라리아,Re-Logic,어드벤처
39,40,(-1),철권 7,BANDAI NAMCO Entertainment,격투
0,1,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
3,4,(-),뱀파이어 서바이버즈,poncle,액션 로그라이트
4,5,(+3),소울워커,"Lion Games Co., Ltd.",액션 RPG
5,6,(-1),어몽 어스,Innersloth,생존
6,7,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
7,8,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
8,9,(+1),잇 테이크 투,Electronic Arts,액션
9,10,(+1),갓 오브 워,PlayStation PC LLC,액션 어드벤처
10,11,(-2),유희왕 마스터 듀얼,Konami Digital Entertainment,카드 전략
11,12,(+1),FIFA 22,Electronic Arts,스포츠
12,13,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
13,14,(-),몬스터 헌터 라이즈,"CAPCOM Co., Ltd.",헌팅 액션
14,15,(+1),풋볼 매니저 2022,SEGA,시뮬레이션
15,16,(-1),파피 플레이타임,MOB Games,호러
16,17,(+1),레드 데드 리뎀션 2,Rockstar Games,오픈월드
17,18,(-1),폴가이즈,Devolver Digital,아케이드
18,19,(+2),시티즈: 스카이 라인,Paradox Interactive,건설 시뮬레이션
19,20,(+4),휴먼: 폴 플랫,Curve Digital,퍼즐
20,21,(+1),더 심즈 4,Electronic Arts,시뮬레이션
21,22,(+6),WWE 2k22,2K,스포츠
22,23,(-),프롭나이트,MYTONA,생존 공포
23,24,(+3),데드 바이 데이라이트,Behaviour Digital Inc.,액션
24,25,(-),포르자 호라이즌 5,Xbox Game Studios,오픈 월드 레이싱
25,26,(NEW),롱빈터,Uuvana Studios,오픈월드 샌드박스
26,27,(-7),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(+1),하데스,Supergiant Games,액션
28,29,(+1),문명6,2K,턴제 전략
29,30,(-4),다잉 라이트 2: 스테이 휴먼,Techland,액션
30,31,(-12),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
31,32,(-1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
32,33,(+1),올리올리 월드,Private Division,스케이트보드 액션
33,34,(-2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,리듬
34,35,(-2),더 포레스트,Endnight Games Ltd,서바이벌
35,36,(+4),철권 7,BANDAI NAMCO Entertainment,격투
36,37,(+1),레디오어낫,VOID Interactive,FPS
37,38,(-1),세키로,Activision (Excluding Japan and Asia),액션
38,39,(-),테라리아,Re-Logic,어드벤처
39,40,(-4),더 킹 오브 파이터즈 15,SNK CORPORATION,격투
0,1,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",오픈월드 액션 RPG
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),구스 구스 덕,"Gaggle Studios, Inc.",생존
3,4,(+1),소울워커,"Lion Games Co., Ltd.",액션 RPG
4,5,(-1),뱀파이어 서바이버즈,poncle,액션 로그라이크
